rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,fruit/vegetable juice,,rolls/buns,brown bread,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,whipped/sour cream,baking powder,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,baking powder,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,butter,curd,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,,,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,white bread,pastry,dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,sliced cheese,mayonnaise,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,pastry,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,specialty bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,domestic eggs,pasta,fruit/vegetable juice,domestic eggs,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,other vegetables,whole milk,butter,yogurt,whipped/sour cream,white bread,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,pip fruit,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,domestic eggs,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,other vegetables,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,roll products ,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,cooking chocolate,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,baking powder,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,sliced cheese,hard cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,butter,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,UHT-milk,napkins,,softener,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,curd,soda,bottled beer,yogurt,frozen vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,curd,condensed milk,cream cheese ,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,yogurt,brown bread,soups,sauces,fruit/vegetable juice,long life bakery product,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,butter milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,other vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,white wine,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,whole milk,potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,specialty cheese,misc. beverages,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,white bread,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,dessert,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,whole milk,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,,,berries,root vegetables,herbs,whole milk,butter,frozen vegetables,sauces,pickled vegetables,bottled water,rubbing alcohol,hygiene articles,napkins,flower (seeds),,,,,,,,,,,,,,,
turkey,citrus fruit,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,specialty chocolate,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,baking powder,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,tropical fruit,bottled water,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,mayonnaise,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,yogurt,rolls/buns,brown bread,bottled water,soda,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,
sausage,meat,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,frozen fish,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,tropical fruit,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,rolls/buns,flour,yogurt,rolls/buns,sweet spreads,cat food,pet care,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,whole milk,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,UHT-milk,zwieback,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cookware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,sugar,coffee,,domestic eggs,salt,pasta,specialty fat,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,
chicken,dessert,yogurt,frozen vegetables,whipped/sour cream,rolls/buns,pastry,vinegar,coffee,bottled water,dish cleaner,female sanitary products,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,whole milk,butter milk,bottled water,soda,misc. beverages,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,processed cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,domestic eggs,,yogurt,whipped/sour cream,domestic eggs,pastry,flour,fruit/vegetable juice,bottled beer,salty snack,chocolate,cooking chocolate,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,
meat,citrus fruit,pip fruit,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,rolls/buns,pastry,pasta,sweet spreads,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,butter,frozen vegetables,frozen vegetables,jam,long life bakery product,candy,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,curd,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,rice,popcorn,,bottled water,bottled beer,canned beer,chocolate,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,frozen meals,bottled water,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,coffee,,,dish cleaner,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,butter milk,frozen vegetables,pastry,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,zwieback,fruit/vegetable juice,bottled beer,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,whole milk,soups,tea,fruit/vegetable juice,snack products,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,oil,canned vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,brown bread,soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,rolls/buns,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,cream cheese ,domestic eggs,misc. beverages,napkins,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,curd,yogurt,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter,brown bread,yogurt,frozen fish,flour,sugar,baking powder,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,UHT-milk,frozen vegetables,pickled vegetables,cat food,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,
meat,organic sausage,whole milk,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,red/blush wine,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,butter,pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sauces,red/blush wine,dish cleaner,,other vegetables,whipped/sour cream,margarine,canned vegetables,cat food,shopping bags,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,root vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,butter milk,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,,,butter milk,whipped/sour cream,rolls/buns,softener,house keeping products,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,curd,rolls/buns,chocolate,candy,pot plants,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,cream cheese ,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,whole milk,bottled water,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whipped/sour cream,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,meat spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,whipped/sour cream,domestic eggs,rolls/buns,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,sliced cheese,rolls/buns,napkins,other vegetables,curd,yogurt,cream cheese ,ice cream,newspapers,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,soda,,dessert,whipped/sour cream,sliced cheese,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,other vegetables,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,packaged fruit/vegetables,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,pastry,coffee,red/blush wine,instant coffee,bottled water,soda,bottled beer,red/blush wine,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,domestic eggs,sugar,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,dessert,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,zwieback,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen meals,pasta,canned fish,spread cheese,frozen vegetables,pasta,instant coffee,soda,waffles,specialty bar,seasonal products,,,,,,,,,,,,,,,,,,,,
pork,hamburger meat,yogurt,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,domestic eggs,,,rolls/buns,pasta,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,sliced cheese,mayonnaise,other vegetables,whipped/sour cream,UHT-milk,salad dressing,frozen potato products,salty snack,newspapers,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,,,,pasta,instant coffee,soda,fruit/vegetable juice,bottled beer,cake bar,seasonal products,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen potato products,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,bottled water,soda,,pasta,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,rolls/buns,pastry,soft cheese,hard cheese,processed cheese,frozen vegetables,detergent,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,whipped/sour cream,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,packaged fruit/vegetables,frozen dessert,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,margarine,pot plants,,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,whole milk,rolls/buns,tropical fruit,pip fruit,root vegetables,onions,herbs,other vegetables,whole milk,curd,yogurt,whipped/sour cream,soft cheese,cream cheese ,frozen vegetables,brown bread,pastry,semi-finished bread,margarine,,,,,,,,,,,
sausage,meat,turkey,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,root vegetables,other vegetables,whole milk,curd,dessert,yogurt,frozen vegetables,brown bread,semi-finished bread,oil,dog food,fruit/vegetable juice,,,,,,,,,,,,,,,,
liver loaf,pork,citrus fruit,tropical fruit,other vegetables,whole milk,yogurt,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,herbs,spread cheese,margarine,softener,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,yogurt,whipped/sour cream,pastry,roll products ,coffee,bottled water,soda,bottled beer,canned beer,rum,waffles,chocolate,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,sliced cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,liquor (appetizer),specialty bar,,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,berries,root vegetables,other vegetables,margarine,ketchup,cereals,canned fish,soda,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,dessert,whole milk,yogurt,hard cheese,cereals,long life bakery product,specialty chocolate,candy,hygiene articles,,,,,,,,,,,,,,,,,,,,
turkey,hamburger meat,root vegetables,other vegetables,other vegetables,whole milk,dessert,yogurt,whipped/sour cream,soft cheese,frozen potato products,rolls/buns,soda,long life bakery product,chocolate,,,,,,,,,,,,,,,,,
ham,beef,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,other vegetables,canned vegetables,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,dessert,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,,,,flour,margarine,coffee,canned beer,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,long life bakery product,shopping bags,chewing gum,male cosmetics,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,
onions,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,pastry,semi-finished bread,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,butter,pot plants,,tropical fruit,pip fruit,grapes,other vegetables,whole milk,butter,whipped/sour cream,frozen meals,frozen fish,ice cream,domestic eggs,pastry,soda,syrup,detergent,,,,,,,,,,,,,
sausage,ham,meat,pork,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,soda,long life bakery product,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,whole milk,pastry,flour,oil,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,,yogurt,frozen vegetables,frozen meals,white bread,instant coffee,misc. beverages,bottled beer,hygiene articles,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,curd,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,brown bread,soda,yogurt,beverages,domestic eggs,white bread,sweet spreads,soda,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,napkins,,,salty snack,cake bar,chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,pastry,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,,,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,bottled water,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,cat food,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,butter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet spreads,coffee,chocolate,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,sugar,napkins,dishes,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,roll products ,Instant food products,coffee,canned vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
butter,whipped/sour cream,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,specialty cheese,long life bakery product,butter,cream cheese ,domestic eggs,vinegar,fruit/vegetable juice,softener,napkins,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soups,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,,,,dog food,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,curd,artif. sweetener,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,soda,bottled beer,,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,sugar,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,soda,bottled beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,,,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,frozen vegetables,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,domestic eggs,,,yogurt,ketchup,pickled vegetables,soda,detergent,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,other vegetables,whole milk,berries,whipped/sour cream,soda,fruit/vegetable juice,bathroom cleaner,soap,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,fish,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,bottled water,,,yogurt,whipped/sour cream,cream cheese ,semi-finished bread,canned fruit,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,whole milk,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,whipped/sour cream,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,
pork,berries,whole milk,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
